entry_time,exit_time,side,lots,entry_price,exit_price,entry_fill,exit_fill,bars_held,reason,gross_pnl,commission,net_pnl,equity_after
2026-03-12 07:00:00+00:00,2026-03-12 08:00:00+00:00,-1,0.04,5166.31,5188.204495771494,5166.110000000001,5188.354495771494,1,sl,-87.57798308597557,0.28,-89.2579830859734,9620.72512454214
2026-03-12 08:00:00+00:00,2026-03-12 14:00:00+00:00,-1,0.04,5182.42,5138.81450785294,5182.27,5138.964507852939,6,tp,174.42196858824173,0.28,172.94196858824463,9793.667093130383
2026-03-12 14:00:00+00:00,2026-03-12 17:00:00+00:00,-1,0.03,5151.14,5108.447816722723,5150.990000000001,5108.597816722722,3,tp,128.07654983183326,0.21,126.96654983183547,9920.633642962219
2026-03-12 17:00:00+00:00,2026-03-12 20:00:00+00:00,-1,0.03,5123.37,5079.0165354736955,5123.22,5079.166535473695,3,tp,133.06039357891314,0.21,131.9503935789153,10052.584036541135
2026-03-12 23:00:00+00:00,2026-03-13 01:00:00+00:00,-1,0.03,5096.05,5119.100307390861,5095.900000000001,5119.300307390861,2,sl,-69.1509221725837,0.21,-70.41092217258206,9982.173114368554
2026-03-13 01:00:00+00:00,2026-03-13 08:00:00+00:00,-1,0.03,5113.73,5069.823959703514,5113.53,5069.973959703514,7,tp,131.71812088945535,0.21,130.45812088945698,10112.631235258012
2026-03-13 08:00:00+00:00,2026-03-13 11:00:00+00:00,-1,0.03,5084.6,5104.515434568738,5084.450000000001,5104.6654345687375,3,sl,-59.74630370621252,0.21,-60.85630370621035,10051.774931551801
2026-03-13 11:00:00+00:00,2026-03-13 12:00:00+00:00,-1,0.04,5094.84,5114.616945972127,5094.6900000000005,5114.766945972126,1,sl,-79.10778388850667,0.28,-80.58778388850376,9971.187147663297
2026-03-13 12:00:00+00:00,2026-03-13 14:00:00+00:00,-1,0.04,5107.44,5067.65567176605,5107.29,5067.805671766049,2,tp,159.13731293579986,0.28,157.65731293580276,10128.844460599099
2026-03-13 14:00:00+00:00,2026-03-13 15:00:00+00:00,-1,0.04,5101.85,5061.7822884105235,5101.700000000001,5061.932288410523,1,tp,160.27084635790743,0.28,158.79084635791034,10287.635306957009
2026-03-17 05:00:00+00:00,2026-03-17 10:00:00+00:00,-1,0.02,5037.98,4994.655981094828,5037.78,4994.805981094828,5,tp,86.64803781034243,0.14,85.80803781034352,10373.443344767353
2026-03-20 02:00:00+00:00,2026-03-20 03:00:00+00:00,-1,0.01,4677.85,4721.298986663256,4677.650000000001,4721.498986663256,1,sl,-43.44898666325571,0.07,-43.918986663255346,10329.524358104098
2026-03-25 00:00:00+00:00,2026-03-25 01:00:00+00:00,-1,0.01,4546.61,4598.866707859782,4546.41,4599.066707859782,1,sl,-52.25670785978218,0.07,-52.72670785978182,10276.797650244316
2026-03-25 01:00:00+00:00,2026-03-26 02:00:00+00:00,-1,0.01,4563.33,4508.87,4563.13,4509.07,24,vertical,54.46000000000004,0.07,53.9900000000004,10330.787650244316
2026-03-27 06:00:00+00:00,2026-03-27 14:00:00+00:00,-1,0.01,4453.99,4489.276511446264,4453.79,4489.426511446263,8,sl,-35.28651144626383,0.07,-35.706511446263285,10295.081138798052
2026-03-27 16:00:00+00:00,2026-03-29 23:00:00+00:00,-1,0.01,4524.15,4452.770399201066,4524.0,4452.920399201065,6,tp,71.379600798934,0.07,71.00960079893474,10366.090739596986
2026-03-30 07:00:00+00:00,2026-03-30 11:00:00+00:00,-1,0.01,4532.47,4567.945747484891,4532.27,4568.095747484891,4,sl,-35.475747484891144,0.07,-35.8957474848906,10330.194992112096
2026-03-30 11:00:00+00:00,2026-03-30 12:00:00+00:00,-1,0.02,4532.43,4562.871366459704,4532.280000000001,4563.021366459704,1,sl,-60.882732919408234,0.14,-61.62273291940677,10268.57225919269
2026-03-30 12:00:00+00:00,2026-03-30 19:00:00+00:00,-1,0.02,4559.62,4495.18889086055,4559.47,4495.338890860549,7,tp,128.8622182789004,0.14,128.12221827890187,10396.694477471592
2026-03-31 01:00:00+00:00,2026-03-31 02:00:00+00:00,-1,0.02,4547.64,4579.897453072087,4547.4400000000005,4580.097453072087,1,sl,-64.51490614417344,0.14,-65.45490614417271,10331.23957132742
2026-03-31 02:00:00+00:00,2026-03-31 10:00:00+00:00,-1,0.01,4605.23,4532.85615858041,4605.03,4533.00615858041,8,tp,72.37384141958955,0.07,71.9538414195901,10403.19341274701
2026-03-31 10:00:00+00:00,2026-03-31 11:00:00+00:00,-1,0.01,4555.57,4585.7917858997735,4555.42,4585.941785899773,1,sl,-30.22178589977375,0.07,-30.591785899773026,10372.601626847238
2026-03-31 12:00:00+00:00,2026-03-31 14:00:00+00:00,-1,0.02,4582.42,4614.33511131154,4582.27,4614.485111311539,2,sl,-63.83022262307896,0.14,-64.5702226230775,10308.03140422416
2026-03-31 14:00:00+00:00,2026-03-31 16:00:00+00:00,-1,0.02,4608.04,4640.420223528828,4607.89,4640.570223528827,2,sl,-64.76044705765526,0.14,-65.5004470576538,10242.530957166508
2026-03-31 16:00:00+00:00,2026-03-31 17:00:00+00:00,-1,0.02,4609.48,4641.593764165162,4609.33,4641.743764165161,1,sl,-64.22752833032428,0.14,-64.96752833032282,10177.563428836185
2026-03-31 17:00:00+00:00,2026-03-31 19:00:00+00:00,-1,0.02,4638.92,4671.929209581936,4638.77,4672.079209581936,2,sl,-66.01841916387275,0.14,-66.7584191638713,10110.805009672315
2026-03-31 19:00:00+00:00,2026-03-31 23:00:00+00:00,-1,0.02,4667.53,4699.282430710955,4667.38,4699.432430710955,3,sl,-63.5048614219104,0.14,-64.24486142190894,10046.560148250406
2026-03-31 23:00:00+00:00,2026-04-01 00:00:00+00:00,-1,0.02,4681.19,4712.0730576792885,4681.04,4712.273057679288,1,sl,-61.766115358577736,0.14,-62.606115358576645,9983.95403289183
2026-04-01 00:00:00+00:00,2026-04-01 06:00:00+00:00,-1,0.03,4695.43,4726.0842678450545,4695.2300000000005,4726.284267845054,6,sl,-91.96280353516248,0.21,-93.3728035351614,9890.581229356669
2026-04-01 06:00:00+00:00,2026-04-01 07:00:00+00:00,-1,0.03,4684.21,4712.743597736025,4684.01,4712.9435977360245,1,sl,-85.60079320807381,0.21,-87.01079320807271,9803.570436148597
2026-04-01 07:00:00+00:00,2026-04-01 11:00:00+00:00,-1,0.02,4730.98,4761.071912183451,4730.78,4761.2219121834505,4,sl,-60.18382436690263,0.14,-61.02382436690154,9742.546611781696
2026-04-01 11:00:00+00:00,2026-04-01 14:00:00+00:00,-1,0.02,4730.52,4759.698022539347,4730.370000000001,4759.848022539347,3,sl,-58.356045078693576,0.14,-59.09604507869211,9683.450566703004
2026-04-01 14:00:00+00:00,2026-04-01 15:00:00+00:00,-1,0.02,4734.31,4764.11551221536,4734.160000000001,4764.265512215359,1,sl,-59.61102443071832,0.14,-60.35102443071686,9623.099542272288
2026-04-01 15:00:00+00:00,2026-04-01 17:00:00+00:00,-1,0.02,4761.37,4792.235832771405,4761.22,4792.385832771404,2,sl,-61.731665542809424,0.14,-62.47166554280797,9560.62787672948
2026-04-01 17:00:00+00:00,2026-04-02 01:00:00+00:00,-1,0.02,4787.16,4727.678716955434,4787.01,4727.878716955433,7,tp,118.96256608913245,0.14,118.12256608913354,9678.750442818615
2026-04-02 01:00:00+00:00,2026-04-02 02:00:00+00:00,-1,0.02,4784.62,4728.725341186991,4784.42,4728.92534118699,1,tp,111.7893176260186,0.14,110.84931762601933,9789.599760444635
2026-04-02 08:00:00+00:00,2026-04-02 14:00:00+00:00,-1,0.01,4642.67,4683.811004526504,4642.52,4683.9610045265035,6,sl,-41.14100452650382,0.07,-41.51100452650309,9748.088755918132
2026-04-02 14:00:00+00:00,2026-04-06 07:00:00+00:00,-1,0.01,4646.55,4686.977773015173,4646.400000000001,4687.1777730151725,16,sl,-40.427773015172534,0.07,-40.84777301517199,9707.24098290296
2026-04-06 07:00:00+00:00,2026-04-06 09:00:00+00:00,-1,0.01,4666.04,4699.859102129113,4665.84,4700.009102129113,2,sl,-33.81910212911316,0.07,-34.23910212911262,9673.001880773847
2026-04-06 09:00:00+00:00,2026-04-07 01:00:00+00:00,-1,0.02,4695.92,4629.2775687773465,4695.77,4629.477568777346,15,tp,133.28486244530723,0.14,132.44486244530833,9805.446743219156
2026-04-07 01:00:00+00:00,2026-04-07 08:00:00+00:00,-1,0.02,4654.86,4676.229895343465,4654.66,4676.379895343464,7,sl,-42.739790686930064,0.14,-43.57979068692897,9761.866952532228
2026-04-07 09:00:00+00:00,2026-04-07 11:00:00+00:00,-1,0.02,4682.9,4632.680398422077,4682.75,4632.8303984220765,2,tp,100.43920315584546,0.14,99.69920315584692,9861.566155688075
2026-04-07 17:00:00+00:00,2026-04-07 18:00:00+00:00,-1,0.01,4657.09,4685.218744033684,4656.9400000000005,4685.3687440336835,1,sl,-28.128744033683688,0.07,-28.49874403368296,9833.067411654392
2026-04-07 20:00:00+00:00,2026-04-07 22:00:00+00:00,-1,0.01,4700.9,4731.439223994898,4700.75,4731.589223994898,1,sl,-30.53922399489875,0.07,-30.909223994898017,9802.158187659494
2026-04-07 22:00:00+00:00,2026-04-07 23:00:00+00:00,-1,0.01,4722.23,4751.937850852406,4722.08,4752.087850852406,1,sl,-29.70785085240641,0.07,-30.077850852405682,9772.080336807088
2026-04-07 23:00:00+00:00,2026-04-08 00:00:00+00:00,-1,0.01,4818.4,4852.45957547988,4818.25,4852.65957547988,1,sl,-34.05957547988055,0.07,-34.479575479880005,9737.600761327209
2026-04-08 00:00:00+00:00,2026-04-08 14:00:00+00:00,-1,0.01,4833.46,4765.319359823078,4833.26,4765.469359823078,14,tp,68.1406401769218,0.07,67.72064017692236,9805.32140150413
2026-04-09 12:00:00+00:00,2026-04-09 15:00:00+00:00,-1,0.02,4756.73,4780.104196538864,4756.58,4780.254196538864,3,sl,-46.748393077728906,0.14,-47.48839307772745,9757.833008426403
2026-04-09 16:00:00+00:00,2026-04-10 02:00:00+00:00,-1,0.02,4793.4,4741.995454115654,4793.25,4742.195454115654,9,tp,102.80909176869135,0.14,101.96909176869245,9859.802100195097
2026-04-10 12:00:00+00:00,2026-04-10 14:00:00+00:00,-1,0.02,4768.18,4787.923151230702,4768.030000000001,4788.073151230702,2,sl,-39.48630246140419,0.14,-40.22630246140274,9819.575797733694
2026-04-13 22:00:00+00:00,2026-04-14 00:00:00+00:00,-1,0.02,4744.7,4765.738065619285,4744.55,4765.938065619285,2,sl,-42.07613123857118,0.14,-42.91613123857009,9776.659666495125
2026-04-14 00:00:00+00:00,2026-04-14 01:00:00+00:00,-1,0.03,4757.73,4776.525171343137,4757.53,4776.725171343137,1,sl,-56.38551402941266,0.21,-57.79551402941157,9718.864152465714
2026-04-14 01:00:00+00:00,2026-04-14 07:00:00+00:00,-1,0.03,4769.86,4789.0369448186275,4769.66,4789.236944818627,6,sl,-57.53083445588345,0.21,-58.94083445588235,9659.923318009833
2026-04-14 07:00:00+00:00,2026-04-14 13:00:00+00:00,-1,0.03,4782.14,4799.905172880914,4781.9400000000005,4800.055172880913,6,sl,-53.2955186427398,0.21,-54.555518642738164,9605.367799367095
2026-04-14 15:00:00+00:00,2026-04-14 17:00:00+00:00,-1,0.02,4803.98,4824.393439553733,4803.83,4824.543439553732,2,sl,-40.826879107466084,0.14,-41.56687910746463,9563.800920259631
2026-04-14 17:00:00+00:00,2026-04-14 18:00:00+00:00,-1,0.04,4810.32,4830.662353492759,4810.17,4830.812353492759,1,sl,-81.36941397103874,0.28,-82.84941397103583,9480.951506288595
2026-04-14 18:00:00+00:00,2026-04-15 01:00:00+00:00,-1,0.03,4835.19,4856.379328243276,4835.04,4856.579328243276,6,sl,-63.56798472982973,0.21,-64.82798472982809,9416.123521558768
2026-04-15 01:00:00+00:00,2026-04-15 02:00:00+00:00,-1,0.05,4835.33,4852.162400690824,4835.13,4852.362400690824,1,sl,-84.16200345412108,0.35000000000000003,-86.51200345411925,9329.611518104648
2026-04-15 02:00:00+00:00,2026-04-15 07:00:00+00:00,-1,0.05,4847.03,4809.551255859897,4846.83,4809.751255859896,5,tp,187.3937207005156,0.35000000000000003,185.0437207005174,9514.655238805166
2026-04-15 07:00:00+00:00,2026-04-15 13:00:00+00:00,-1,0.04,4811.77,4829.785793631385,4811.570000000001,4829.9357936313845,6,sl,-72.06317452553776,0.28,-73.74317452553558,9440.91206427963
2026-04-15 13:00:00+00:00,2026-04-15 14:00:00+00:00,-1,0.04,4811.57,4829.4444143068185,4811.42,4829.594414306818,1,sl,-71.49765722727534,0.28,-72.97765722727243,9367.934407052357
2026-04-15 14:00:00+00:00,2026-04-15 15:00:00+00:00,-1,0.05,4829.18,4792.92323057305,4829.030000000001,4793.07323057305,1,tp,181.28384713475043,0.35000000000000003,179.43384713475407,9547.368254187111
2026-04-15 15:00:00+00:00,2026-04-16 00:00:00+00:00,-1,0.04,4815.57,4833.625642948226,4815.42,4833.825642948226,8,sl,-72.22257179290682,0.28,-73.90257179290464,9473.465682394206
2026-04-16 00:00:00+00:00,2026-04-16 13:00:00+00:00,-1,0.03,4823.6,4789.262596390124,4823.400000000001,4789.412596390123,13,tp,103.01221082963,0.21,101.75221082963166,9575.217893223838
2026-04-16 13:00:00+00:00,2026-04-16 14:00:00+00:00,-1,0.05,4816.61,4787.402845217436,4816.46,4787.552845217436,1,tp,146.0357739128176,0.35000000000000003,144.18577391282125,9719.40366713666
2026-04-16 14:00:00+00:00,2026-04-16 15:00:00+00:00,-1,0.05,4794.7,4811.030464720476,4794.55,4811.180464720475,1,sl,-81.65232360237951,0.35000000000000003,-83.50232360237587,9635.901343534284
2026-04-16 15:00:00+00:00,2026-04-16 16:00:00+00:00,-1,0.04,4788.8,4806.269717240442,4788.650000000001,4806.419717240442,1,sl,-69.8788689617686,0.28,-71.3588689617657,9564.542474572518
2026-04-16 16:00:00+00:00,2026-04-17 01:00:00+00:00,-1,0.04,4807.01,4771.0490965534655,4806.860000000001,4771.249096553465,8,tp,143.84361378613903,0.28,142.1636137861412,9706.706088358658
2026-04-17 13:00:00+00:00,2026-04-17 14:00:00+00:00,-1,0.03,4846.62,4864.632674545797,4846.47,4864.782674545797,1,sl,-54.03802363739214,0.21,-55.148023637389954,9651.558064721268
2026-04-17 14:00:00+00:00,2026-04-17 20:00:00+00:00,-1,0.03,4881.11,4839.879318700661,4880.96,4840.029318700661,6,tp,123.69204389801507,0.21,122.58204389801726,9774.140108619285
2026-04-20 23:00:00+00:00,2026-04-21 03:00:00+00:00,-1,0.05,4827.54,4794.747885498405,4827.39,4794.9478854984045,4,tp,163.9605725079764,0.35000000000000003,161.86057250797913,9936.000681127265
2026-04-22 02:00:00+00:00,2026-04-23 00:00:00+00:00,-1,0.02,4752.2,4705.005540742305,4752.0,4705.205540742305,21,tp,94.38891851538938,0.14,93.4489185153901,10029.449599642656
2026-04-23 00:00:00+00:00,2026-04-23 01:00:00+00:00,-1,0.03,4727.88,4742.590541676167,4727.68,4742.790541676167,1,sl,-44.13162502850082,0.21,-45.54162502849973,9983.907974614156
2026-04-24 15:00:00+00:00,2026-04-26 22:00:00+00:00,-1,0.03,4726.51,4683.738349654962,4726.360000000001,4683.8883496549615,6,tp,128.31495103511497,0.21,127.20495103511716,10111.112925649273
2026-04-30 10:00:00+00:00,2026-05-01 07:00:00+00:00,-1,0.03,4625.22,4583.7361520015365,4625.070000000001,4583.936152001536,20,tp,124.45154399539113,0.21,123.19154399539279,10234.304469644667
2026-05-05 09:00:00+00:00,2026-05-05 13:00:00+00:00,-1,0.03,4558.53,4575.473507921738,4558.38,4575.623507921738,4,sl,-50.83052376521482,0.21,-51.94052376521263,10182.363945879455
2026-05-05 14:00:00+00:00,2026-05-05 22:00:00+00:00,-1,0.04,4582.84,4547.861536462538,4582.6900000000005,4548.011536462538,7,tp,139.91385414984688,0.28,138.4338541498498,10320.797800029304
2026-05-06 00:00:00+00:00,2026-05-06 01:00:00+00:00,-1,0.03,4594.91,4611.7807718947615,4594.71,4611.980771894761,1,sl,-50.61231568428502,0.21,-52.02231568428393,10268.77548434502
2026-05-06 01:00:00+00:00,2026-05-06 02:00:00+00:00,-1,0.03,4618.76,4636.673573902279,4618.56,4636.873573902279,1,sl,-53.74072170683576,0.21,-55.15072170683466,10213.624762638186
2026-05-06 02:00:00+00:00,2026-05-06 03:00:00+00:00,-1,0.03,4625.82,4643.806175766402,4625.62,4644.006175766402,1,sl,-53.95852729920625,0.21,-55.36852729920516,10158.256235338982
2026-05-06 03:00:00+00:00,2026-05-06 05:00:00+00:00,-1,0.04,4640.63,4658.5143060688015,4640.43,4658.714306068801,2,sl,-71.53722427520552,0.28,-73.41722427520406,10084.839011063777
2026-05-06 05:00:00+00:00,2026-05-06 06:00:00+00:00,-1,0.04,4649.04,4666.069988396059,4648.84,4666.269988396059,1,sl,-68.11995358423519,0.28,-69.99995358423374,10014.839057479543
2026-05-06 06:00:00+00:00,2026-05-06 07:00:00+00:00,-1,0.04,4662.89,4680.072846367769,4662.6900000000005,4680.272846367769,1,sl,-68.73138547107374,0.28,-70.61138547107228,9944.22767200847
2026-05-06 07:00:00+00:00,2026-05-06 08:00:00+00:00,-1,0.04,4669.39,4686.222643055786,4669.1900000000005,4686.372643055785,1,sl,-67.33057222314164,0.28,-69.01057222313946,9875.21709978533
2026-05-06 08:00:00+00:00,2026-05-06 09:00:00+00:00,-1,0.05,4681.35,4698.718882837516,4681.200000000001,4698.868882837515,1,sl,-86.84441418757616,0.35000000000000003,-88.6944141875725,9786.522685597758
2026-05-06 09:00:00+00:00,2026-05-06 10:00:00+00:00,-1,0.05,4700.53,4718.858962634835,4700.38,4719.0089626348345,1,sl,-91.6448131741754,0.35000000000000003,-93.49481317417175,9693.027872423587
2026-05-06 10:00:00+00:00,2026-05-06 11:00:00+00:00,-1,0.04,4701.93,4720.3261795894905,4701.780000000001,4720.47617958949,1,sl,-73.58471835796081,0.28,-75.0647183579579,9617.963154065628
2026-05-06 11:00:00+00:00,2026-05-06 12:00:00+00:00,-1,0.04,4718.05,4680.021380762376,4717.900000000001,4680.1713807623755,1,tp,152.1144769504972,0.28,150.6344769505001,9768.597631016128
2026-05-06 12:00:00+00:00,2026-05-06 14:00:00+00:00,-1,0.04,4692.38,4712.20614464604,4692.2300000000005,4712.35614464604,2,sl,-79.30457858416048,0.28,-80.78457858415757,9687.81305243197
2026-05-06 14:00:00+00:00,2026-05-07 06:00:00+00:00,-1,0.03,4701.87,4723.885247169289,4701.72,4724.085247169289,15,sl,-66.0457415078672,0.21,-67.30574150786556,9620.507310924104
2026-05-07 06:00:00+00:00,2026-05-07 07:00:00+00:00,-1,0.03,4701.04,4717.984905011106,4700.84,4718.184905011106,1,sl,-50.83471503331839,0.21,-52.24471503331729,9568.262595890787
2026-05-07 07:00:00+00:00,2026-05-07 13:00:00+00:00,-1,0.03,4738.53,4757.770983224599,4738.33,4757.920983224599,6,sl,-57.722949673798205,0.21,-58.98294967379657,9509.27964621699
2026-05-07 13:00:00+00:00,2026-05-07 16:00:00+00:00,-1,0.04,4750.3,4712.79994125605,4750.150000000001,4712.94994125605,3,tp,150.00023497579969,0.28,148.5202349758026,9657.799881192792
2026-05-07 16:00:00+00:00,2026-05-07 20:00:00+00:00,-1,0.03,4729.27,4687.48954480304,4729.120000000001,4687.63954480304,4,tp,125.34136559088074,0.21,124.23136559088293,9782.031246783676
2026-05-08 06:00:00+00:00,2026-05-08 14:00:00+00:00,-1,0.02,4727.56,4749.015615554337,4727.360000000001,4749.165615554337,8,sl,-42.911231108673746,0.14,-43.751231108672656,9738.280015675004
2026-05-11 14:00:00+00:00,2026-05-11 23:00:00+00:00,-1,0.02,4736.03,4758.316371393548,4735.88,4758.466371393548,8,sl,-44.57274278709701,0.14,-45.31274278709556,9692.967272887909
2026-05-12 01:00:00+00:00,2026-05-12 05:00:00+00:00,-1,0.02,4749.32,4709.710399076237,4749.12,4709.910399076237,4,tp,79.21920184752526,0.14,78.27920184752598,9771.246474735435
2026-05-28 17:00:00+00:00,2026-05-29 09:00:00+00:00,-1,0.03,4511.51,4535.601440110486,4511.360000000001,4535.751440110485,15,sl,-72.27432033145669,0.21,-73.3843203314545,9697.862154403982
2026-05-29 11:00:00+00:00,2026-05-29 14:00:00+00:00,-1,0.03,4538.41,4555.659061165393,4538.26,4555.809061165392,3,sl,-51.74718349617887,0.21,-52.857183496176695,9645.004970907805
2026-05-29 14:00:00+00:00,2026-05-29 15:00:00+00:00,-1,0.03,4536.69,4554.795348899551,4536.54,4554.9453488995505,1,sl,-54.31604669865373,0.21,-55.426046698651554,9589.578924209154
2026-05-29 16:00:00+00:00,2026-05-31 22:00:00+00:00,-1,0.02,4571.22,4528.700775877305,4571.070000000001,4528.850775877305,5,tp,85.0384482453901,0.14,84.29844824539155,9673.877372454546
2026-06-02 05:00:00+00:00,2026-06-02 06:00:00+00:00,-1,0.04,4517.35,4534.227686328864,4517.150000000001,4534.427686328864,1,sl,-67.510745315456,0.28,-69.39074531545455,9604.486627139091
